timestamp,open,high,low,close,volume,EMA9,EMA21,EMA50,EMA200,EMA9_EMA21,EMA21_EMA50,DistEMA200,RSI,MACD,MACDSignal,MACDHist,ROC,ATR,ATRPercent,BBUpper,BBLower,BBWidth,VolumeSMA20,RelativeVolume,VWAP,VWAPDistance,Body,UpperWick,LowerWick,BodyPercent,Hour,Minute,Return
2026-06-08 08:00:00+00:00,364.5,367.92,362.68,365.2,145368.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.6999999999999886,2.7200000000000273,1.8199999999999932,0.0019167579408542954,8,0,
2026-06-08 08:05:00+00:00,364.65,365.35,362.89,364.53,12366.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.12000000000000455,0.7000000000000455,1.6399999999999864,0.0003291910130853553,8,5,-0.0018346111719605984
2026-06-08 08:10:00+00:00,364.31,364.31,363.45,363.45,5955.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.8600000000000136,0.0,0.0,0.002366212684000588,8,10,-0.00296271911776802
2026-06-08 08:15:00+00:00,363.31,363.82,363.3,363.46,5043.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.14999999999997726,0.36000000000001364,0.009999999999990905,0.0004127001595773325,8,15,2.7514100976677724e-05
2026-06-08 08:20:00+00:00,363.69,363.69,362.71,362.97,7385.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.7199999999999704,0.0,0.26000000000004775,0.0019836350111578655,8,20,-0.0013481538546193939
2026-06-08 08:25:00+00:00,362.95,363.36,362.95,363.23,3549.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.28000000000002956,0.12999999999999545,0.0,0.0007708614376566626,8,25,0.0007163126429181599
2026-06-08 08:30:00+00:00,363.42,363.8,363.14,363.4,3444.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.020000000000038654,0.37999999999999545,0.2599999999999909,5.5035773252720566e-05,8,30,0.00046802301571990945
2026-06-08 08:35:00+00:00,363.3,363.35,362.99,362.99,3638.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.3100000000000023,0.05000000000001137,0.0,0.0008540180170252687,8,35,-0.0011282333516785537
2026-06-08 08:40:00+00:00,363.0,363.2,362.75,363.15,6232.0,363.5877055232001,,,,,,,,,,,,0.0,0.0,,,,,,,,0.14999999999997726,0.05000000000001137,0.25,0.0004130524576620605,8,40,0.00044078349265808114
2026-06-08 08:45:00+00:00,363.22,363.28,362.72,362.81,4736.0,363.4321644185601,,,,,,,,,,,,0.0,0.0,,,,,,,,0.410000000000025,0.05999999999994543,0.08999999999997499,0.0011300680797112126,8,45,-0.0009362522373673743
